date,strategy,gross_return,cash_return,transaction_cost,net_return,equity,drawdown,turnover,exposure,cash_weight
2018-01-17,model,-0.0021229558597823032,5.928204704391401e-05,0.0,-0.0020636738127383894,12039.363788562254,-0.004027708067302016,0.0,0.6191320314659363,0.3808679685340637
2018-01-18,model,-0.0011784324185012422,5.928204704391401e-05,0.0,-0.0011191503714573282,12025.889930106176,-0.005142350827779696,0.0,0.6191320314659363,0.3808679685340637
2018-01-19,model,0.0004860809568403785,5.928204704391401e-05,0.0,0.0005453630038842925,12032.448405562838,-0.00459979227178986,0.0,0.6191320314659363,0.3808679685340637
2018-01-22,model,0.001993182428118502,5.928204704391401e-05,0.0,0.002052464475162416,12057.144578464482,-0.002556768706858392,0.0,0.6191320314659363,0.3808679685340637
2018-01-23,model,0.006038983853774837,5.928204704391401e-05,0.0,0.006098265900818751,12130.672252108576,0.0,0.0,0.6191320314659363,0.3808679685340637
2018-01-24,model,0.009662772629697659,5.928204704391401e-05,0.0,0.009722054676741573,12248.607311009207,0.0,0.0,0.6191320314659363,0.3808679685340637
2018-01-25,model,-0.005756503788179281,5.928204704391401e-05,0.0,-0.005697221741135367,12178.824279138296,-0.005697221741135405,0.0,0.6191320314659363,0.3808679685340637
2018-01-26,model,0.004372858702627287,5.928204704391401e-05,0.0,0.004432140749671201,12232.80254250895,-0.0012903318801028574,0.0,0.6191320314659363,0.3808679685340637
2018-01-29,model,-0.004736137795338011,5.928204704391401e-05,0.0,-0.004676855748294097,12175.591489620272,-0.005961152932326241,0.0,0.6191320314659363,0.3808679685340637
2018-01-30,model,-0.006173596175121037,5.928204704391401e-05,0.0,-0.006114314128077124,12101.146098557592,-0.012039018698809634,0.0,0.6191320314659363,0.3808679685340637
2018-01-31,model,0.004000187159061753,5.928204704391401e-05,1.513308500327748e-05,0.004044336121102389,12150.087200830725,-0.008043372415893368,0.01513308500327748,0.6191320314659363,0.3808679685340637
2018-02-01,model,0.006741629520256179,6.163750964828265e-05,0.0,0.006803267029904462,12232.747488494602,-0.0012948265963551586,0.0,0.603998946462659,0.39600105353734105
2018-02-02,model,-0.008487734245840848,6.163750964828265e-05,0.0,-0.008426096736192564,12129.673174807129,-0.00971001299839036,0.0,0.603998946462659,0.39600105353734105
2018-02-05,model,-0.005070145589957019,6.163750964828265e-05,0.0,-0.005008508080308736,12068.921608699604,-0.014669888400136721,0.0,0.603998946462659,0.39600105353734105
2018-02-06,model,-0.004915637847700593,6.163750964828265e-05,0.0,-0.004854000338052311,12010.33905913105,-0.019452681094935476,0.0,0.603998946462659,0.39600105353734105
2018-02-07,model,-0.008885311575017233,6.163750964828265e-05,0.0,-0.00882367406536895,11904.363741858708,-0.02810471104262513,0.0,0.603998946462659,0.39600105353734105
2018-02-08,model,-0.005941201239320049,6.163750964828265e-05,0.0,-0.0058795637296717666,11834.371276577256,-0.033819031332617766,0.0,0.603998946462659,0.39600105353734105
2018-02-09,model,-0.005940506985565192,6.163750964828265e-05,0.0,-0.005878869475916909,11764.798552512719,-0.03949908313752826,0.0,0.603998946462659,0.39600105353734105
2018-02-12,model,0.0022572420562979195,6.163750964828265e-05,0.0,0.002318879565946202,11792.079703473613,-0.03727179718834339,0.0,0.603998946462659,0.39600105353734105
2018-02-13,model,0.001334511894226011,6.163750964828265e-05,0.0,0.0013961494038742936,11808.543208522055,-0.0359276847818949,0.0,0.603998946462659,0.39600105353734105
2018-02-14,model,0.012873837509840745,6.163750964828265e-05,0.0,0.012935475019489029,11961.292324212449,-0.023456951431410134,0.0,0.603998946462659,0.39600105353734105
2018-02-15,model,0.0038718652290108805,6.163750964828265e-05,0.0,0.0039335027386591635,12008.34210032764,-0.019615716675447148,0.0,0.603998946462659,0.39600105353734105
2018-02-16,model,0.00010475628723588559,6.163750964828265e-05,0.0,0.00016639379688416822,12010.340213963997,-0.01945258681213924,0.0,0.603998946462659,0.39600105353734105
2018-02-20,model,-0.0040719405943662355,6.163750964828265e-05,0.0,-0.004010303084717953,11962.175109555425,-0.023384879127958835,0.0,0.603998946462659,0.39600105353734105
2018-02-21,model,-0.003762372072538533,6.163750964828265e-05,0.0,-0.0037007345628902503,11917.906274680148,-0.026999072460411222,0.0,0.603998946462659,0.39600105353734105
2018-02-22,model,0.008562237213420885,6.163750964828265e-05,0.0,0.008623874723069169,12020.684805354269,-0.018608034355879655,0.0,0.603998946462659,0.39600105353734105
2018-02-23,model,0.0036549638666033327,6.163750964828265e-05,0.0,0.0037166013762516153,12065.360899045334,-0.014960591625724606,0.0,0.603998946462659,0.39600105353734105
2018-02-26,model,0.0027879624470306427,6.163750964828265e-05,0.0,0.0028495999566789253,12099.74235094057,-0.012153623370294131,0.0,0.603998946462659,0.39600105353734105
2018-02-27,model,-0.007978069922544751,6.163750964828265e-05,0.0,-0.007916432412896468,12003.955558405887,-0.019973842445207945,0.0,0.603998946462659,0.39600105353734105
2018-02-28,model,-0.0066185841140662,6.163750964828265e-05,0.000583998946462659,-0.0071409455508805765,11918.23596536812,-0.02697215587474544,0.5839989464626589,0.603998946462659,0.39600105353734105
2018-03-01,model,0.003821489162190605,5.9146947860679864e-05,0.0,0.003880636110051285,11964.486302223439,-0.023196188886747793,0.0,0.62,0.38
2018-03-02,model,0.0006399504887331143,5.9146947860679864e-05,0.0,0.0006990974365937942,11972.850643927484,-0.022513307846343422,0.0,0.62,0.38
2018-03-05,model,0.0031772991335779687,5.9146947860679864e-05,0.0,0.003236446081438649,12011.600129477672,-0.01934972487186437,0.0,0.62,0.38
2018-03-06,model,0.0028397504507594795,5.9146947860679864e-05,0.0,0.0028988973986201596,12046.420525846283,-0.016506920340339182,0.0,0.62,0.38
2018-03-07,model,-0.00465193474484203,5.9146947860679864e-05,0.0,-0.00459278779698135,11991.09387265787,-0.021023895355015698,0.0,0.62,0.38
2018-03-08,model,0.00016332283090225263,5.9146947860679864e-05,0.0,0.0002224697787629325,11993.761528658846,-0.020806102757601086,0.0,0.62,0.38
2018-03-09,model,-0.0016958861628587085,5.9146947860679864e-05,0.0,-0.0016367392149980286,11974.130868829556,-0.022408787808304464,0.0,0.62,0.38
2018-03-12,model,0.00046503947572114064,5.9146947860679864e-05,0.0,0.0005241864235818205,11980.407545665188,-0.02189634776706062,0.0,0.62,0.38
2018-03-13,model,0.0007666280436228012,5.9146947860679864e-05,0.0,0.0008257749914834811,11990.300666604178,-0.02108865423196804,0.0,0.62,0.38
2018-03-14,model,-4.880692427583266e-05,5.9146947860679864e-05,0.0,1.0340023584847202e-05,11990.42464659586,-0.02107853226556533,0.0,0.62,0.38
2018-03-15,model,-0.003892255901355803,5.9146947860679864e-05,0.0,-0.003833108953495123,11944.464042526786,-0.02483084490830678,0.0,0.62,0.38
2018-03-16,model,-0.002169082569919285,5.9146947860679864e-05,0.0,-0.002109935622058605,11919.26199235706,-0.026888389046167527,0.0,0.62,0.38
2018-03-19,model,-0.004778168947954913,5.9146947860679864e-05,0.0,-0.004719022000094233,11863.01473279024,-0.0314805241468058,0.0,0.62,0.38
2018-03-20,model,-0.0020720493350638324,5.9146947860679864e-05,0.0,-0.0020129023872031524,11839.13564211518,-0.03343005931180354,0.0,0.62,0.38
2018-03-21,model,0.006384003086879742,5.9146947860679864e-05,0.0,0.006443150034740422,11915.41696933897,-0.027202304164879343,0.0,0.62,0.38
2018-03-22,model,-0.0012650221043121945,5.9146947860679864e-05,0.0,-0.0012058751564515146,11901.048464036883,-0.02837537673854018,0.0,0.62,0.38
2018-03-23,model,0.004458582431169584,5.9146947860679864e-05,0.0,0.0045177293790302645,11954.814180324125,-0.02398583963264278,0.0,0.62,0.38
2018-03-26,model,0.0007262358181259843,5.9146947860679864e-05,0.0,0.0007853827659866641,11964.203285351925,-0.02321929493173136,0.0,0.62,0.38
2018-03-27,model,-0.0037250353734191322,5.9146947860679864e-05,0.0,-0.003665888425558452,11920.343851007125,-0.026800064012749925,0.0,0.62,0.38
2018-03-28,model,-0.004578060151589227,5.9146947860679864e-05,0.0,-0.004518913203728547,11866.476851785823,-0.031197870053350507,0.0,0.62,0.38
2018-03-29,model,0.0020788681486010097,5.9146947860679864e-05,0.00017343098304696788,0.0019645841134147217,11889.789543691048,-0.02929457677981484,0.17343098304696788,0.62,0.38
2018-04-02,model,-0.0024925440875597825,3.215243914566548e-05,0.0,-0.0024603916484141172,11860.536004796348,-0.03168289229617616,0.0,0.7934309830469679,0.2065690169530321
2018-04-03,model,-0.003224800945658318,3.215243914566548e-05,0.0,-0.0031926485065126528,11822.669482234194,-0.03477438846391745,0.0,0.7934309830469679,0.2065690169530321
2018-04-04,model,-0.0002910164781230846,3.215243914566548e-05,0.0,-0.0002588640389774191,11819.609018260526,-0.035024250664244305,0.0,0.7934309830469679,0.2065690169530321
2018-04-05,model,0.002856936663921699,3.215243914566548e-05,0.0,0.002889089103067364,11853.756921877699,-0.0322363497421142,0.0,0.7934309830469679,0.2065690169530321
2018-04-06,model,-0.0044189154362708,3.215243914566548e-05,0.0,-0.004386762997125134,11801.757299635889,-0.036481699513028265,0.0,0.7934309830469679,0.2065690169530321
2018-04-09,model,0.009020134374345894,3.215243914566548e-05,0.0,0.009052286813491559,11908.590191615409,-0.027759655506972347,0.0,0.7934309830469679,0.2065690169530321
2018-04-10,model,0.005696156896744478,3.215243914566548e-05,0.0,0.005728309335890144,11976.806279987331,-0.022190362064883784,0.0,0.7934309830469679,0.2065690169530321
2018-04-11,model,0.005268739607018279,3.215243914566548e-05,0.0,0.005300892046163945,12040.294037135362,-0.017007098732491066,0.0,0.7934309830469679,0.2065690169530321
2018-04-12,model,-0.0017080340398419659,3.215243914566548e-05,0.0,-0.0016758816006963004,12020.115929891554,-0.018654478449340428,0.0,0.7934309830469679,0.2065690169530321
2018-04-13,model,0.0015335434660398552,3.215243914566548e-05,0.0,0.0015656959051855207,12038.93577618284,-0.01711798978467638,0.0,0.7934309830469679,0.2065690169530321
2018-04-16,model,-0.002675770870191021,3.215243914566548e-05,0.0,-0.0026436184310453556,12007.10942367475,-0.019716354782424506,0.0,0.7934309830469679,0.2065690169530321
2018-04-17,model,0.0005305010033621781,3.215243914566548e-05,0.0,0.0005626534425078436,12013.865265126551,-0.019164794814808594,0.0,0.7934309830469679,0.2065690169530321
2018-04-18,model,0.009672977703965451,3.215243914566548e-05,0.0,0.009705130143111116,12130.461391046405,-0.00964566149954138,0.0,0.7934309830469679,0.2065690169530321
2018-04-19,model,-0.0027876632062295813,3.215243914566548e-05,0.0,-0.002755510767083916,12097.035774073682,-0.012374593542507584,0.0,0.7934309830469679,0.2065690169530321
2018-04-20,model,-0.005052818364912935,3.215243914566548e-05,0.0,-0.005020665925767269,12036.30059876,-0.01733313076813081,0.0,0.7934309830469679,0.2065690169530321
2018-04-23,model,-0.0013629912939394809,3.215243914566548e-05,0.0,-0.0013308388547938154,12020.282222255195,-0.01864090201902313,0.0,0.7934309830469679,0.2065690169530321
2018-04-24,model,0.0007989596432979402,3.215243914566548e-05,0.0,0.0008311120824436057,12030.272424044493,-0.017825282615475224,0.0,0.7934309830469679,0.2065690169530321
2018-04-25,model,0.000488526010058736,3.215243914566548e-05,0.0,0.0005206784492044015,12036.53632763375,-0.017313885406779583,0.0,0.7934309830469679,0.2065690169530321
2018-04-26,model,-0.0019072391007794883,3.215243914566548e-05,0.0,-0.0018750866616338228,12013.966778913535,-0.01915650703282612,0.0,0.7934309830469679,0.2065690169530321
2018-04-27,model,0.004806871879123322,3.215243914566548e-05,0.0,0.0048390243182689875,12072.102656315574,-0.014410181517942044,0.0,0.7934309830469679,0.2065690169530321
2018-04-30,model,-0.0009677888410905975,3.215243914566548e-05,0.00041111699816747874,-0.0013467534001124107,12055.844511016676,-0.015737527957098818,0.4111169981674787,0.7934309830469679,0.2065690169530321
2018-05-01,model,-5.7926084309850145e-05,6.777804697614979e-05,0.0,9.851962666299646e-06,12055.96328474671,-0.01572783103997033,0.0,0.5645479812144465,0.4354520187855535
2018-05-02,model,-0.0012977947119094638,6.777804697614979e-05,0.0,-0.001230016664933314,12041.134248994647,-0.01693850221062121,0.0,0.5645479812144465,0.4354520187855535
2018-05-03,model,0.0063189961452084515,6.777804697614979e-05,0.0,0.006386774192184601,12118.038254460756,-0.010659910407209594,0.0,0.5645479812144465,0.4354520187855535
2018-05-04,model,0.00179078296125104,6.777804697614979e-05,0.0,0.0018585610082271899,12140.560367856702,-0.00882116149281642,0.0,0.5645479812144465,0.4354520187855535
2018-05-07,model,-0.0024520378191232838,6.777804697614979e-05,0.0,-0.002384259772147134,12111.614118160298,-0.011184389324472632,0.0,0.5645479812144465,0.4354520187855535
2018-05-08,model,-0.00012385724759508767,6.777804697614979e-05,0.0,-5.6079200618937874e-05,12110.934908522348,-0.011239841313478771,0.0,0.5645479812144465,0.4354520187855535
2018-05-09,model,0.0034879087028696896,6.777804697614979e-05,0.0,0.0035556867498458392,12153.997599304827,-0.007724119918461669,0.0,0.5645479812144465,0.4354520187855535
2018-05-10,model,0.0008939609196592479,6.777804697614979e-05,0.0,0.0009617389666353977,12165.686572396473,-0.00676980953893469,0.0,0.5645479812144465,0.4354520187855535
2018-05-11,model,-0.0045122019876633595,6.777804697614979e-05,0.0,-0.00444442394068721,12111.617103739216,-0.0111841455760332,0.0,0.5645479812144465,0.4354520187855535
2018-05-14,model,0.0008303594536712665,6.777804697614979e-05,0.0,0.0008981375006474162,12122.495001253566,-0.010296052975940384,0.0,0.5645479812144465,0.4354520187855535
2018-05-15,model,-0.001223601768325507,6.777804697614979e-05,0.0,-0.001155823721349357,12108.483533969178,-0.0114399762750238,0.0,0.5645479812144465,0.4354520187855535
2018-05-16,model,0.0014222736301883515,6.777804697614979e-05,0.0,0.0014900516771645014,12126.52580016689,-0.00996697075369457,0.0,0.5645479812144465,0.4354520187855535
2018-05-17,model,-0.0012092681891100114,6.777804697614979e-05,0.0,-0.0011414901421338615,12112.683490507667,-0.011097083696966048,0.0,0.5645479812144465,0.4354520187855535
2018-05-18,model,0.0022807562059646027,6.777804697614979e-05,0.0,0.0023485342529407523,12141.130542580155,-0.008774611325195414,0.0,0.5645479812144465,0.4354520187855535
2018-05-21,model,0.006307754801182512,6.777804697614979e-05,0.0,0.006375532848158662,12218.536719168156,-0.002455021299770488,0.0,0.5645479812144465,0.4354520187855535
2018-05-22,model,-0.0002458675373559554,6.777804697614979e-05,0.0,-0.0001780894903798056,12216.360726190655,-0.0026326735766579734,0.0,0.5645479812144465,0.4354520187855535
2018-05-23,model,0.0020758443232386558,6.777804697614979e-05,0.0,0.0021436223702148054,12242.54799032593,-0.0004946946644156514,0.0,0.5645479812144465,0.4354520187855535
2018-05-24,model,-0.0049442487737685,6.777804697614979e-05,0.0,-0.00487647072679235,12182.847563429756,-0.005368753027158224,0.0,0.5645479812144465,0.4354520187855535
2018-05-25,model,-0.009264712218895587,6.777804697614979e-05,0.0,-0.009196934171919437,12070.802716362361,-0.014516311130901682,0.0,0.5645479812144465,0.4354520187855535
2018-05-29,model,-0.005456988662784251,6.777804697614979e-05,0.0,-0.005389210615808102,12005.750618222015,-0.019827290288660815,0.0,0.5645479812144465,0.4354520187855535
2018-05-30,model,0.006422250232692113,6.777804697614979e-05,0.0,0.006490028279668263,12083.668279252921,-0.013465941683675098,0.0,0.5645479812144465,0.4354520187855535
2018-05-31,model,-0.005667987226515151,6.777804697614979e-05,0.0008845479812144466,-0.006484757160753448,12005.308624850866,-0.019863375482669143,0.8845479812144466,0.5645479812144465,0.4354520187855535
2018-06-01,model,0.001875279036569353,0.0001058419066980587,0.0,0.0019811209432674115,12029.092593197947,-0.01792160628857431,0.0,0.32,0.6799999999999999
2018-06-04,model,-0.004794015481511096,0.0001058419066980587,0.0,-0.004688173574813038,11972.69811917354,-0.022525760262366967,0.0,0.32,0.6799999999999999
2018-06-05,model,-0.004055756465988409,0.0001058419066980587,0.0,-0.003949914559290351,11925.406984558625,-0.02638669999323795,0.0,0.32,0.6799999999999999
2018-06-06,model,0.0010954203965178521,0.0001058419066980587,0.0,0.0012012623032159107,11939.732526419684,-0.025217135038030247,0.0,0.32,0.6799999999999999
2018-06-07,model,0.0035479513937634976,0.0001058419066980587,0.0,0.0036537933004615565,11983.357841134017,-0.021655479936627642,0.0,0.32,0.6799999999999999
2018-06-08,model,-0.002969202150646275,0.0001058419066980587,0.0,-0.0028633602439482164,11949.04517070271,-0.024456832740261558,0.0,0.32,0.6799999999999999
2018-06-11,model,0.0046317603187846145,0.0001058419066980587,0.0,0.004737602225482673,12005.654993695822,-0.019835097259997547,0.0,0.32,0.6799999999999999
2018-06-12,model,-0.0005371247443628491,0.0001058419066980587,0.0,-0.00043128283766479035,12000.477160742115,-0.020257825560630827,0.0,0.32,0.6799999999999999
2018-06-13,model,0.002152162639828106,0.0001058419066980587,0.0,0.0022580045465261647,12027.574292731555,-0.01804556327632323,0.0,0.32,0.6799999999999999
2018-06-14,model,0.0009352777298617809,0.0001058419066980587,0.0,0.0010411196365598396,12040.096436507902,-0.017023231230043123,0.0,0.32,0.6799999999999999
2018-06-15,model,0.006661115609941036,0.0001058419066980587,0.0,0.006766957516639094,12121.571257589989,-0.01037146919593357,0.0,0.32,0.6799999999999999
2018-06-18,model,-0.006786302747873201,0.0001058419066980587,0.0,-0.006680460841175143,12040.593575470144,-0.016982643843279854,0.0,0.32,0.6799999999999999
2018-06-19,model,-0.004666671752929687,0.0001058419066980587,0.0,-0.004560829846231629,11985.678476924795,-0.021466018740603166,0.0,0.32,0.6799999999999999
2018-06-20,model,0.005141663583859,0.0001058419066980587,0.0,0.005247505490557058,12048.573390540509,-0.016331156301247818,0.0,0.32,0.6799999999999999
2018-06-21,model,0.0009321640326126612,0.0001058419066980587,0.0,0.00103800593931072,12061.07988128011,-0.015310102199173725,0.0,0.32,0.6799999999999999
2018-06-22,model,-0.003053935782184283,0.0001058419066980587,0.0,-0.002948093875486224,12025.522685550359,-0.018213060456133467,0.0,0.32,0.6799999999999999
2018-06-25,model,-0.0017427876135010223,0.0001058419066980587,0.0,-0.0016369457068029637,12005.837557818184,-0.019820192371815093,0.0,0.32,0.6799999999999999
2018-06-26,model,0.0012131444442204044,0.0001058419066980587,0.0,0.001318986350918463,12021.67309368829,-0.01852734858410765,0.0,0.32,0.6799999999999999
2018-06-27,model,0.0049685383522348305,0.0001058419066980587,0.0,0.005074380258932889,12082.675634314246,-0.01354698313708036,0.0,0.32,0.6799999999999999
2018-06-28,model,-0.0035702538744002512,0.0001058419066980587,0.0,-0.0034644119677021924,12040.816268244866,-0.016964462774276212,0.0,0.32,0.6799999999999999
2018-06-29,model,-0.0030756311147938933,0.0001058419066980587,0.00032,-0.0032897892080958344,12001.204520828927,-0.020198442475816147,0.32,0.32,0.6799999999999999
2018-07-02,model,-0.00529428117668691,9.338991767475769e-05,0.0,-0.005200891259012153,11938.78756113893,-0.025294283831910236,0.0,0.4,0.6
2018-07-03,model,0.0012732566154761704,9.338991767475769e-05,0.0,0.0013666465331509281,11955.103663769387,-0.023962205644066703,0.0,0.4,0.6
2018-07-05,model,-0.0059722556108928295,9.338991767475769e-05,0.0,-0.005878865693218072,11884.821214981586,-0.029700200748590033,0.0,0.4,0.6
2018-07-06,model,0.0041778951188975455,9.338991767475769e-05,0.0,0.004271285036572303,11935.584673999476,-0.02555577373505835,0.0,0.4,0.6
2018-07-09,model,-0.0007912975218267171,9.338991767475769e-05,0.0,-0.0006979076041519594,11927.254738695492,-0.02623584577039051,0.0,0.4,0.6
2018-07-10,model,-0.0027778290536236926,9.338991767475769e-05,0.0,-0.002684439135948935,11895.236749290505,-0.028849856375188776,0.0,0.4,0.6
2018-07-11,model,-0.007251890683398399,9.338991767475769e-05,0.0,-0.0071585007657236415,11810.084687912245,-0.03580183542195958,0.0,0.4,0.6
2018-07-12,model,-0.0005412952059712151,9.338991767475769e-05,0.0,-0.00044790528829645747,11804.7948885253,-0.03623370487883981,0.0,0.4,0.6
2018-07-13,model,-0.001530119148203113,9.338991767475769e-05,0.0,-0.0014367292305283552,11787.834594648566,-0.037618376086438365,0.0,0.4,0.6
2018-07-16,model,-0.007325510392051116,9.338991767475769e-05,0.0,-0.007232120474376358,11702.583554728046,-0.04457843593290711,0.0,0.4,0.6
2018-07-17,model,-0.0017306798509154175,9.338991767475769e-05,0.0,-0.0016372899332406598,11683.423032480981,-0.04614273804175517,0.0,0.4,0.6
2018-07-18,model,0.0017000851225002392,9.338991767475769e-05,0.0,0.001793475040174997,11704.376960073541,-0.04443201885054349,0.0,0.4,0.6
2018-07-19,model,0.0030440465854610025,9.338991767475769e-05,0.0,0.00313743650313576,11741.098699594539,-0.0414339849852573,0.0,0.4,0.6
2018-07-20,model,-0.000251692973379436,9.338991767475769e-05,0.0,-0.00015830305570467833,11739.240047793062,-0.04158572891452883,0.0,0.4,0.6
2018-07-23,model,-0.003439639887707169,9.338991767475769e-05,0.0,-0.0033462499700324115,11699.957616134932,-0.044792822640427166,0.0,0.4,0.6
2018-07-24,model,0.00406960236002556,9.338991767475769e-05,0.0,0.0041629922777003175,11748.664449340322,-0.04081630253747537,0.0,0.4,0.6
2018-07-25,model,0.005179388969509979,9.338991767475769e-05,0.0,0.005272778887184737,11810.612559201421,-0.0357587389885633,0.0,0.4,0.6
2018-07-26,model,0.0008704791162184478,9.338991767475769e-05,0.0,0.0009638690338932055,11821.996442918546,-0.03482933669587229,0.0,0.4,0.6
2018-07-27,model,-0.0003933458194101511,9.338991767475769e-05,0.0,-0.0002999559017353934,11818.450365315199,-0.03511884533251208,0.0,0.4,0.6
2018-07-30,model,0.0043878388053339105,9.338991767475769e-05,0.0,0.004481228723008668,11871.411544553703,-0.03079499218792625,0.0,0.4,0.6
2018-07-31,model,-0.004882961223865156,9.338991767475769e-05,0.0006181148173389955,-0.005407686123529394,11807.214677077513,-0.03603614865952676,0.6181148173389955,0.4,0.6
2018-08-01,model,-0.004305442496608861,5.944037628320168e-05,0.0,-0.00424600212032566,11757.081218523503,-0.040129141216235675,0.0,0.6181148173389955,0.38188518266100446
2018-08-02,model,0.0038023910738346385,5.944037628320168e-05,0.0,0.00386183145011784,11802.485084534785,-0.03642228174573314,0.0,0.6181148173389955,0.38188518266100446
2018-08-03,model,0.004476028461480837,5.944037628320168e-05,0.0,0.004535468837764039,11856.014887843867,-0.032052005031827036,0.0,0.6181148173389955,0.38188518266100446
2018-08-06,model,-0.0004933268948430112,5.944037628320168e-05,0.0,-0.00043388651855980954,11850.870722820186,-0.032471984617510774,0.0,0.6181148173389955,0.38188518266100446
2018-08-07,model,0.004672023278323046,5.944037628320168e-05,0.0,0.004731463654606248,11906.942686920647,-0.027894160977915194,0.0,0.6181148173389955,0.38188518266100446
2018-08-08,model,0.0057910547772936334,5.944037628320168e-05,0.0,0.005850495153576835,11976.604197404395,-0.022206860477952728,0.0,0.6181148173389955,0.38188518266100446
2018-08-09,model,0.0005149314115623308,5.944037628320168e-05,0.0,0.0005743717878455325,11983.483220969576,-0.02164524368426235,0.0,0.6181148173389955,0.38188518266100446
2018-08-10,model,-0.001124528500819965,5.944037628320168e-05,0.0,-0.0010650881245367633,11970.719755300333,-0.02268727771679846,0.0,0.6181148173389955,0.38188518266100446
2018-08-13,model,-0.005938820108115619,5.944037628320168e-05,0.0,-0.005879379731832417,11900.339348195577,-0.028433270327852145,0.0,0.6181148173389955,0.38188518266100446
2018-08-14,model,0.0025437374044576817,5.944037628320168e-05,0.0,0.0026031777807408833,11931.318047170076,-0.02590410940466248,0.0,0.6181148173389955,0.38188518266100446
2018-08-15,model,-0.006305278925043661,5.944037628320168e-05,0.0,-0.006245838548760459,11856.79696097354,-0.03198815506833208,0.0,0.6181148173389955,0.38188518266100446
2018-08-16,model,-0.0037168480182505374,5.944037628320168e-05,0.0,-0.0036574076419673357,11813.43182115922,-0.03552856898750001,0.0,0.6181148173389955,0.38188518266100446
2018-08-17,model,0.006964876267812105,5.944037628320168e-05,0.0,0.007024316644095307,11896.413106924472,-0.028753816261884557,0.0,0.6181148173389955,0.38188518266100446
2018-08-20,model,0.001228281893647436,5.944037628320168e-05,0.0,0.0012877222699306376,11911.732383014552,-0.02750312092149998,0.0,0.6181148173389955,0.38188518266100446
2018-08-21,model,0.0037762506809392413,5.944037628320168e-05,0.0,0.003835691057222443,11957.42210839211,-0.023772923339241858,0.0,0.6181148173389955,0.38188518266100446
2018-08-22,model,-0.0017377153900377939,5.944037628320168e-05,0.0,-0.0016782750137545922,11937.354265638678,-0.025411300849752294,0.0,0.6181148173389955,0.38188518266100446
2018-08-23,model,-0.002406425193191219,5.944037628320168e-05,0.0,-0.0023469848169080172,11909.337476423172,-0.02769864572938796,0.0,0.6181148173389955,0.38188518266100446
2018-08-24,model,0.001283792727718335,5.944037628320168e-05,0.0,0.0013432331040015366,11925.33449276823,-0.02639261836326623,0.0,0.6181148173389955,0.38188518266100446
2018-08-27,model,-0.0032888719032318397,5.944037628320168e-05,0.0,-0.003229431526948638,11886.822441587874,-0.029536816736393856,0.0,0.6181148173389955,0.38188518266100446
2018-08-28,model,-0.004695965343821485,5.944037628320168e-05,0.0,-0.004636524967538283,11831.708892552757,-0.034036393515672336,0.0,0.6181148173389955,0.38188518266100446
2018-08-29,model,0.0040171797838086335,5.944037628320168e-05,0.0,0.004076620160091835,11879.942275552476,-0.030098526803563286,0.0,0.6181148173389955,0.38188518266100446
2018-08-30,model,-0.0003032848851626294,5.944037628320168e-05,0.0,-0.00024384450887942772,11877.045416862777,-0.030335031951956304,0.0,0.6181148173389955,0.38188518266100446
2018-08-31,model,0.0034155372395641924,5.944037628320168e-05,2.1885182661004477e-05,0.0034530924331863896,11918.057952520356,-0.026986689188063795,0.021885182661004476,0.6181148173389955,0.38188518266100446
2018-09-04,model,-0.01285848708760387,5.603395060485461e-05,0.0,-0.012802453136999016,11765.477574099175,-0.03944364650140997,0.0,0.64,0.36
2018-09-05,model,-0.0013873240531474807,5.603395060485461e-05,0.0,-0.001331290102542626,11749.814310253088,-0.04072242566775719,0.0,0.64,0.36
2018-09-06,model,-0.001053420696933891,5.603395060485461e-05,0.0,-0.0009973867463290364,11738.095201188215,-0.041679196406446795,0.0,0.64,0.36
2018-09-07,model,-0.0010139865715125395,5.603395060485461e-05,0.0,-0.0009579526209076848,11726.850662125771,-0.04259722233191965,0.0,0.64,0.36
2018-09-10,model,0.0028616428737426956,5.603395060485461e-05,0.0,0.00291767682434755,11761.065822525241,-0.03980383043595159,0.0,0.64,0.36
2018-09-11,model,0.002839128872961041,5.603395060485461e-05,0.0,0.0028951628235658953,11795.116023060125,-0.0370239061824994,0.0,0.64,0.36
2018-09-12,model,0.0026850293248531897,5.603395060485461e-05,0.0,0.002741063275458044,11827.447182420703,-0.03438432777659228,0.0,0.64,0.36
2018-09-13,model,-0.0032172213550253305,5.603395060485461e-05,0.0,-0.003161187404420476,11790.058405361186,-0.037436819877135874,0.0,0.64,0.36
2018-09-14,model,-0.007216007872563459,5.603395060485461e-05,0.0,-0.007159973921958604,11705.64189464043,-0.04432874714505319,0.0,0.64,0.36
2018-09-17,model,0.005478336411009011,5.603395060485461e-05,0.0,0.005534370361613866,11770.425252205796,-0.039039708487806246,0.0,0.64,0.36
2018-09-18,model,0.011785997809257546,5.603395060485461e-05,0.0,0.0118420317598624,11909.811001869504,-0.027659986195752162,0.0,0.64,0.36
2018-09-19,model,0.0003015768927990336,5.603395060485461e-05,0.0,0.00035761084340388825,11914.070079426661,-0.02731226686334043,0.0,0.64,0.36
2018-09-20,model,0.009173302200346713,5.603395060485461e-05,0.0,0.009229336150951567,12024.029037115686,-0.018335004804314936,0.0,0.64,0.36
2018-09-21,model,0.0007044915993117584,5.603395060485461e-05,0.0,0.0007605255499166131,12033.173618411352,-0.017588423494009797,0.0,0.64,0.36
